2.061268547549843788e-03,-2.150424057617783546e-03,8.169555664062500000e-01,9.379017166793346405e-03,-9.765896014869213104e-03,-7.487808465957641602e-01,6.626793146133422852e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.061268547549843788e-03,-2.150424057617783546e-03,8.169555664062500000e-01,9.379017166793346405e-03,-9.765896014869213104e-03,-7.487808465957641602e-01,6.626793146133422852e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.061268547549843788e-03,-2.150424057617783546e-03,8.169555664062500000e-01,9.379017166793346405e-03,-9.765896014869213104e-03,-7.487808465957641602e-01,6.626793146133422852e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.061268547549843788e-03,-2.150424057617783546e-03,8.169555664062500000e-01,9.379017166793346405e-03,-9.765896014869213104e-03,-7.487808465957641602e-01,6.626793146133422852e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.061268547549843788e-03,-2.150424057617783546e-03,8.169555664062500000e-01,9.379017166793346405e-03,-9.765896014869213104e-03,-7.487808465957641602e-01,6.626793146133422852e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.061268547549843788e-03,-2.150424057617783546e-03,8.169555664062500000e-01,9.379017166793346405e-03,-9.765896014869213104e-03,-7.487808465957641602e-01,6.626793146133422852e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.061268547549843788e-03,-2.150424057617783546e-03,8.169555664062500000e-01,9.379017166793346405e-03,-9.765896014869213104e-03,-7.487808465957641602e-01,6.626793146133422852e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.061268547549843788e-03,-2.150424057617783546e-03,8.169555664062500000e-01,9.379017166793346405e-03,-9.765896014869213104e-03,-7.487808465957641602e-01,6.626793146133422852e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.061268547549843788e-03,-2.150424057617783546e-03,8.169555664062500000e-01,9.379017166793346405e-03,-9.765896014869213104e-03,-7.487808465957641602e-01,6.626793146133422852e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
2.061268547549843788e-03,-2.150424057617783546e-03,8.169555664062500000e-01,9.379017166793346405e-03,-9.765896014869213104e-03,-7.487808465957641602e-01,6.626793146133422852e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,1.199999973177909851e-01,-5.999999865889549255e-02,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00,-1.500000059604644775e-01,0.000000000000000000e+00,-2.500000000000000000e-01,0.000000000000000000e+00,0.000000000000000000e+00
