-5.772048234939575195e-02,3.848829865455627441e-02,1.015146732330322266e+00,2.965429984033107758e-02,-1.149350777268409729e-02,-5.875792503356933594e-01,8.085413575172424316e-01,-3.448686003684997559e-01,6.518981605768203735e-02,-1.215338483452796936e-01,4.303946197032928467e-01,-7.395816594362258911e-02,-3.029585182666778564e-01,-1.933109164237976074e-01,-9.150954335927963257e-02,-2.157626152038574219e-01,3.453632891178131104e-01,-1.763757616281509399e-01,-1.111788954585790634e-02,-2.003590576350688934e-02,-1.926819682121276855e-01,4.007098674774169922e-01,-3.134507536888122559e-01,-6.466838121414184570e-01,-9.206241369247436523e-02,-3.648083508014678955e-01,-1.728759407997131348e-01,9.291657060384750366e-02,-9.000823497772216797e-01,-2.005327306687831879e-02,8.314408361911773682e-02,-2.902694605290889740e-02
-5.992225930094718933e-02,4.457464069128036499e-02,1.014509081840515137e+00,3.327720984816551208e-02,-1.320633850991725922e-02,-5.697025060653686523e-01,8.210707902908325195e-01,-4.195980131626129150e-01,8.922123163938522339e-02,-5.786060169339179993e-02,5.580428242683410645e-01,-1.214854046702384949e-01,-2.976817786693572998e-01,-2.071242183446884155e-01,-1.112645417451858521e-01,-2.468300014734268188e-01,3.697565495967864990e-01,-1.864155679941177368e-01,-9.323115460574626923e-03,-3.002459555864334106e-02,-2.044168114662170410e-01,4.416783452033996582e-01,-3.544623553752899170e-01,-6.968769431114196777e-01,-1.021860316395759583e-01,-4.109238386154174805e-01,-1.981461644172668457e-01,8.191842585802078247e-02,-9.903721809387207031e-01,-1.700366474688053131e-02,1.018483862280845642e-01,-3.679912537336349487e-02
-5.992139875888824463e-02,5.241160094738006592e-02,1.013803482055664062e+00,3.445149958133697510e-02,-1.255104318261146545e-02,-5.523630380630493164e-01,8.327968716621398926e-01,-4.828909039497375488e-01,1.598010659217834473e-01,4.950200021266937256e-02,6.835829615592956543e-01,-1.445850431919097900e-01,-2.480042278766632080e-01,-2.179418057203292847e-01,-1.263792812824249268e-01,-2.784643173217773438e-01,3.849604427814483643e-01,-1.896437704563140869e-01,-5.482928361743688583e-03,-3.077579662203788757e-02,-2.179609090089797974e-01,5.011083483695983887e-01,-4.097486138343811035e-01,-7.602286934852600098e-01,-1.158684715628623962e-01,-4.709188044071197510e-01,-2.264337241649627686e-01,7.210203260183334351e-02,-1.101097226142883301e+00,-1.496041007339954376e-02,1.294206231832504272e-01,-4.341128841042518616e-02
-5.755380168557167053e-02,5.826532840728759766e-02,1.013378858566284180e+00,3.241628408432006836e-02,-9.864263236522674561e-03,-5.426254868507385254e-01,8.392910361289978027e-01,-5.138437747955322266e-01,2.209521085023880005e-01,1.104494035243988037e-01,7.582498788833618164e-01,-1.359352171421051025e-01,-2.020640820264816284e-01,-2.197064906358718872e-01,-1.287310123443603516e-01,-2.974394857883453369e-01,3.829619586467742920e-01,-1.847093403339385986e-01,-1.367837307043373585e-03,-1.988290809094905853e-02,-2.271660864353179932e-01,5.479558706283569336e-01,-4.506698548793792725e-01,-8.054046034812927246e-01,-1.256478875875473022e-01,-5.113713741302490234e-01,-2.417444735765457153e-01,6.742439419031143188e-02,-1.175573229789733887e+00,-1.629317179322242737e-02,1.534468531608581543e-01,-4.720159247517585754e-02
-5.230472236871719360e-02,6.668674200773239136e-02,1.012776732444763184e+00,2.351212687790393829e-02,-3.935848362743854523e-03,-5.318068265914916992e-01,8.465300798416137695e-01,-5.268211960792541504e-01,2.777489125728607178e-01,1.472131758928298950e-01,7.947431802749633789e-01,-1.052536070346832275e-01,-1.684405803680419922e-01,-2.108984142541885376e-01,-1.163154244422912598e-01,-3.224561512470245361e-01,3.640993833541870117e-01,-1.694139838218688965e-01,4.622487351298332214e-03,-9.365947917103767395e-03,-2.366099655628204346e-01,5.942839980125427246e-01,-4.907299280166625977e-01,-8.486035466194152832e-01,-1.344518214464187622e-01,-5.441457033157348633e-01,-2.526765465736389160e-01,6.375443935394287109e-02,-1.239508390426635742e+00,-1.948348619043827057e-02,1.793335229158401489e-01,-5.086367204785346985e-02
-4.125260189175605774e-02,8.027017116546630859e-02,1.011996746063232422e+00,5.005746614187955856e-03,5.630417726933956146e-03,-5.104018449783325195e-01,8.599029779434204102e-01,-4.809442162513732910e-01,3.187658190727233887e-01,1.969956159591674805e-01,7.213675975799560547e-01,-3.502980619668960571e-02,-1.596005260944366455e-01,-1.767883747816085815e-01,-8.762985467910766602e-02,-3.775094747543334961e-01,3.078038692474365234e-01,-1.326458305120468140e-01,1.697584055364131927e-02,-2.964260755106806755e-03,-2.506467103958129883e-01,6.524205803871154785e-01,-5.410434007644653320e-01,-9.030805230140686035e-01,-1.434075236320495605e-01,-5.726569890975952148e-01,-2.623941004276275635e-01,6.068699061870574951e-02,-1.309149265289306641e+00,-2.549251727759838104e-02,2.169223427772521973e-01,-5.619506910443305969e-02
-3.018494881689548492e-02,9.158120304346084595e-02,1.011429190635681152e+00,-9.478654712438583374e-03,1.275125984102487564e-02,-4.892511963844299316e-01,8.719981908798217773e-01,-4.298819303512573242e-01,3.282857835292816162e-01,2.359606325626373291e-01,6.229100823402404785e-01,-2.062715822830796242e-03,-1.679010987281799316e-01,-1.348217874765396118e-01,-6.164990738034248352e-02,-4.314894974231719971e-01,2.351095378398895264e-01,-8.999976515769958496e-02,3.002577461302280426e-02,-3.188606351613998413e-03,-2.630885839462280273e-01,6.906303763389587402e-01,-5.734090209007263184e-01,-9.432633519172668457e-01,-1.454606503248214722e-01,-5.821359753608703613e-01,-2.687798142433166504e-01,5.988822877407073975e-02,-1.352451324462890625e+00,-2.989361248910427094e-02,2.468495070934295654e-01,-6.097181513905525208e-02
-1.725038513541221619e-02,1.043933629989624023e-01,1.006017088890075684e+00,-2.545678429305553436e-02,1.437185425311326981e-02,-4.692835807800292969e-01,8.825634717941284180e-01,-4.112884402275085449e-01,3.361003100872039795e-01,2.405453771352767944e-01,5.839329361915588379e-01,-1.871997863054275513e-02,-1.510976105928421021e-01,-1.122355014085769653e-01,-5.309591814875602722e-02,-4.783118963241577148e-01,2.242522686719894409e-01,-7.258794456720352173e-02,4.173617437481880188e-02,3.343024058267474174e-03,-2.771415412425994873e-01,7.234781384468078613e-01,-5.986291170120239258e-01,-9.823378920555114746e-01,-1.421775966882705688e-01,-5.806313753128051758e-01,-2.767855226993560791e-01,6.268788874149322510e-02,-1.388109683990478516e+00,-3.290686756372451782e-02,2.763197124004364014e-01,-6.629525870084762573e-02
8.674695855006575584e-04,1.245962902903556824e-01,9.930989146232604980e-01,-4.167153686285018921e-02,1.909783482551574707e-02,-4.361389279365539551e-01,8.987110853195190430e-01,-4.689224660396575928e-01,3.423640429973602295e-01,1.936997771263122559e-01,6.361305117607116699e-01,-8.698223531246185303e-02,-1.131127104163169861e-01,-1.488562077283859253e-01,-8.737640827894210815e-02,-5.192876458168029785e-01,3.405195176601409912e-01,-1.138950511813163757e-01,7.235438376665115356e-02,5.836443975567817688e-03,-2.992993593215942383e-01,7.590753436088562012e-01,-6.195490360260009766e-01,-1.032315492630004883e+00,-1.308568120002746582e-01,-5.636232495307922363e-01,-2.953927516937255859e-01,7.327339798212051392e-02,-1.424984931945800781e+00,-3.232958167791366577e-02,3.103652596473693848e-01,-7.656877487897872925e-02
1.391264423727989197e-02,1.411380171775817871e-01,9.840388298034667969e-01,-4.737915843725204468e-02,1.982198655605316162e-02,-4.050982892513275146e-01,9.128294587135314941e-01,-5.054069161415100098e-01,3.185138702392578125e-01,1.542283743619918823e-01,6.611074209213256836e-01,-1.315075904130935669e-01,-8.216574788093566895e-02,-1.820705682039260864e-01,-1.339992731809616089e-01,-5.474728345870971680e-01,4.439533352851867676e-01,-1.424471288919448853e-01,8.420710265636444092e-02,-3.594914218410849571e-03,-3.163974583148956299e-01,7.800191044807434082e-01,-6.296312808990478516e-01,-1.068130135536193848e+00,-1.207154616713523865e-01,-5.414139628410339355e-01,-3.181716203689575195e-01,8.841601014137268066e-02,-1.443286299705505371e+00,-2.795058302581310272e-02,3.269809186458587646e-01,-8.754998445510864258e-02
